X_int,X_bin,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20
393040, 1011111111101010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645820,10011101101010111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610660,10010101000101100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292720, 1000111011101110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48872,    1011111011101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793500,11000001101110011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601510,10010010110110100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387330, 1011110100100000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849070,11001111010010101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177880,  101011011011011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,11100000100111000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663120,10100001111001010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539360,10000011101011100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701600,10101011010010100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288500, 1000110011011110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656820,10100000010110110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787530,11000000010001001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60072,    1110101010101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576350,10001100101101011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525400,10000000010001011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306420, 1001010110011110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279680, 1000100010010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94802,   10111001001010010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330800, 1010000110000110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036900,11111101001001100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656160,10100000001100100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38610,    1001011011010010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35584,    1000101100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382320, 1011101010101110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911310,11011110011111001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990880,11110001111010100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760810,10111001101111101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878100,11010110011000010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010100,11110110100110110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472700, 1110011011001111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428140, 1101000100001101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024300,11111010000100101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737790,10110100000111111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735090,10110011011101110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109700,   11010110010000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435960, 1101010011011111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685060,10100111010000000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869420,11010100010000101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346100, 1010100011111110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602480,10010011000101110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980270,11101111010100101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949300,11100111110000110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50955,    1100011100001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767110,10111011010010000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506180, 1111011100101000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331490, 1010000111011100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008500,11110110001101110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533330,10000010001101010010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637520,10011011101001010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132870,  100000011100000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978810,11101110111101111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525190,10000000001110000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304200, 1001010010001001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89229,   10101110010001101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906660,11011101010110100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009800,11110110100010001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701220,10101011001100100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748590,10110110110000101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783310,10111111001111001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231810,  111000100110000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423030, 1100111010001110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030900,11111011101011110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583540,10001110011101110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639270,10011100000100100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24772,     110000011000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264720, 1000000101000010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668040,10100011000110001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559900,10001000101100011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876670,11010110000001111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483400, 1110110000001001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113770,   11011110001101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601100,10010010110000001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415920, 1100101100010110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180660,  101100000110110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228420,  110111110001000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209620,  110011001011010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410970, 1100100010101011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685830,10100111011100000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378860, 1011100011111101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523200, 1111111101111000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339650, 1010010111011000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918050,11100000001000100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735890,10110011101010010010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604850,10010011101010110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228390,  110111110000100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892080,11011001110010110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582160,10001110001000010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848640,11001111001100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128110,   11111010001101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359110, 1010111101011000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666,      10010111000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118360,   11100111001011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481290, 1110101100000001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018300,11111000100110111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76483,   10010101011000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184550,  101101000011100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835370,11001011111100101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893780,11011010001101010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566860,10001010011001001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856540,11010001000111011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137880,  100001101010011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222310,  110110010001100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429930, 1101000111101101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740470,10110100110001110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776350,10111101100010011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22547,     101100000010011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163820,  100111111111101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153750,  100101100010010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570200,10001011001101011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779860,10111110011001010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378300, 1011100010110111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,        100111010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951810,11101000011000000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760440,10111001101001111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400380, 1100001101111111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918720,11100000010011000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906590,11011101010101011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796440,11000010011100011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247950,  111100100010001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942340,11100110000100000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71622,   10001011111000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882620,11010111011110111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35892,    1000110000110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578520,10001101001111011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782020,10111110111011000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733400,10110011000011011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970870,11101101000001110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880050,11010110110110110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838860,11001100110011001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359670, 1010111110011110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283680, 1000101010000100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108670,   11010100001111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264080, 1000000011110010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,       1010010001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488450, 1110111010000000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240060,  111010100110111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533980,10000010010111011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941790,11100101111011011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41066,    1010000001101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975430,11101110001001000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726830,10110001011100101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99746,   11000010110100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928370,11100010101001110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354840, 1010110101000011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576230,10001100101011100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534880,10000010100101100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417500, 1100101111011011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260860,  111111101011111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027000,11111010101110111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299720, 1001001001011001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879060,11010110100111010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838380,11001100101011101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311550, 1001100000011111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508550, 1111100001010000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237340,  111001111100011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124340,   11110010110110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253790,  111101111101011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812880,11000110011101010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,      11001011001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928160,11100010100110100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442170, 1101011111100111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131680,  100000001001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360700, 1011000000011111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825140,11001001011100110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292230, 1000111010110000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89879,   10101111100010111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238320,  111010001011110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526020,10000000011011000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362370, 1011000011110000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394390, 1100000010010010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879990,11010110110101110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482310, 1110101110000000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893540,11011010001001100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278510, 1000011111111101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287160, 1000110000110111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203780,  110001110000000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615510,10010110010001010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214350,  110100010101001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50394,    1100010011011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18587,     100100010011011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549910,10000110010000010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631320,10011010001000011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312670, 1001100010101011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908800,11011101111000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92396,   10110100011101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318450, 1001101101111110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326920, 1001111110100001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556280,10000111110011111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730930,10110010011100110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357570, 1010111010011000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577020,10001100110111111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535880,10000010110101001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947260,11100111010000111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736030,10110011101100011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727000,10110001011111011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488990, 1110111011000011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804880,11000100100000010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87563,   10101011000001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961290,11101010101100001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345660, 1010100011000111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60819,    1110110110010011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140330,  100010010000101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258390,  111111000101010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616000,10010110011001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592540,10010000101010011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715890,10101110110001110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905510,11011101000100100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865220,11010011001111000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562050,10001001001110000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788960,11000000100111100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567010,10001010011011100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314710, 1001100110101010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251960,  111101100000111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704620,10101100000001101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758920,10111001010010001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477370, 1110100100010111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823980,11001001001010101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349480, 1010101010100101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60134,    1110101011100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230500,  111000010001100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007800,11110110000010111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130370,   11111110101000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971420,11101101001010011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856100,11010001000000100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786540,11000000000001101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963420,11101011001101011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880360,11010110111011101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147520,  100100000001000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957760,11101001110101000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282560, 1000100111111000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022800,11111001101101010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394000, 1100000001100010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282390, 1000100111100010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186480,  101101100001110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320060, 1001110001000111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813750,11000110101010110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155300,  100101111010100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487840, 1110111000110100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25526,     110001110110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299000, 1001000111111111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559580,10001000100111011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020700,11111001001100011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004000,11110101000111100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55525,    1101100011100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926280,11100010001001001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637590,10011011101010010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997570,11110011100011000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999310,11110011111110001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997500,11110011100001111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209020,  110011000001111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350740, 1010101101000010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91747,   10110011001100011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851440,11001111110111110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458720, 1101111111111100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397990, 1100001001010100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967460,11101100001100100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331810, 1010001000000100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825520,11001001100010110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93526,   10110110101010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969150,11101100100110111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853920,11010000011110100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893340,11011010000110011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529260,10000001001101101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252000,  111101100001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352300, 1010110000000101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121990,   11101110010000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
